sku_id,forecast_date,day_ahead,predicted_demand,model_used,model_mae,product_name,category,unit_price,predicted_revenue
24395819,2026-01-17,17,8.54,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,271.48659999999995
24395819,2026-01-18,18,8.5,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,270.215
24395819,2026-01-19,19,12.19,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,387.52009999999996
24395819,2026-01-20,20,16.82,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,534.7078
24395819,2026-01-21,21,18.91,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,601.1489
24395819,2026-01-22,22,16.89,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,536.9331
24395819,2026-01-23,23,12.27,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,390.06329999999997
24395819,2026-01-24,24,8.54,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,271.48659999999995
24395819,2026-01-25,25,8.51,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,270.5329
24395819,2026-01-26,26,12.19,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,387.52009999999996
24395819,2026-01-27,27,16.83,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,535.0256999999999
24395819,2026-01-28,28,18.92,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,601.4668
24395819,2026-01-29,29,16.9,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,537.251
24395819,2026-01-30,30,12.28,linear_regression,7.05,"Mind Reader Monitor Stand Riser with Drawer Storage for Computer, Laptop, Desk, iMac, Dell, HP, Printer, Black (DRPLMONST-BLK)",Technology,31.79,390.3812
386408,2026-01-01,1,6.29,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1005.7081
386408,2026-01-02,2,4.83,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,772.2687
386408,2026-01-03,3,3.62,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,578.8018
386408,2026-01-04,4,3.57,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,570.8072999999999
386408,2026-01-05,5,4.72,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,754.6807999999999
386408,2026-01-06,6,6.21,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,992.9168999999999
386408,2026-01-07,7,6.9,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1103.241
386408,2026-01-08,8,6.29,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1005.7081
386408,2026-01-09,9,4.82,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,770.6698
386408,2026-01-10,10,3.61,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,577.2028999999999
386408,2026-01-11,11,3.57,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,570.8072999999999
386408,2026-01-12,12,4.72,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,754.6807999999999
386408,2026-01-13,13,6.2,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,991.318
386408,2026-01-14,14,6.9,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1103.241
386408,2026-01-15,15,6.28,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1004.1092
386408,2026-01-16,16,4.82,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,770.6698
386408,2026-01-17,17,3.61,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,577.2028999999999
386408,2026-01-18,18,3.56,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,569.2084
386408,2026-01-19,19,4.71,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,753.0818999999999
386408,2026-01-20,20,6.2,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,991.318
386408,2026-01-21,21,6.89,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1101.6420999999998
386408,2026-01-22,22,6.28,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1004.1092
386408,2026-01-23,23,4.81,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,769.0708999999998
386408,2026-01-24,24,3.6,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,575.6039999999999
386408,2026-01-25,25,3.56,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,569.2084
386408,2026-01-26,26,4.71,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,753.0818999999999
386408,2026-01-27,27,6.19,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,989.7191
386408,2026-01-28,28,6.89,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1101.6420999999998
386408,2026-01-29,29,6.27,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,1002.5102999999998
386408,2026-01-30,30,4.81,linear_regression,2.92,"LUX A1 Invitation Envelopes (3 5/8 x 5 1/8) 1000/Box, Smoke (EX4865-22-1000)",Shipping,159.89,769.0708999999998
IM1HH0580,2026-01-01,1,7.51,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,566.9299
IM1HH0580,2026-01-02,2,5.38,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,406.1362
IM1HH0580,2026-01-03,3,3.78,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,285.3522
IM1HH0580,2026-01-04,4,3.91,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,295.16589999999997
IM1HH0580,2026-01-05,5,5.68,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,428.78319999999997
IM1HH0580,2026-01-06,6,7.76,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,585.8023999999999
IM1HH0580,2026-01-07,7,8.57,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,646.9493
IM1HH0580,2026-01-08,8,7.51,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,566.9299
IM1HH0580,2026-01-09,9,5.38,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,406.1362
IM1HH0580,2026-01-10,10,3.78,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,285.3522
IM1HH0580,2026-01-11,11,3.91,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,295.16589999999997
IM1HH0580,2026-01-12,12,5.68,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,428.78319999999997
IM1HH0580,2026-01-13,13,7.75,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,585.0475
IM1HH0580,2026-01-14,14,8.57,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,646.9493
IM1HH0580,2026-01-15,15,7.51,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,566.9299
IM1HH0580,2026-01-16,16,5.38,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,406.1362
IM1HH0580,2026-01-17,17,3.77,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,284.59729999999996
IM1HH0580,2026-01-18,18,3.91,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,295.16589999999997
IM1HH0580,2026-01-19,19,5.68,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,428.78319999999997
IM1HH0580,2026-01-20,20,7.75,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,585.0475
IM1HH0580,2026-01-21,21,8.57,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,646.9493
IM1HH0580,2026-01-22,22,7.51,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,566.9299
IM1HH0580,2026-01-23,23,5.38,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,406.1362
IM1HH0580,2026-01-24,24,3.77,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,284.59729999999996
IM1HH0580,2026-01-25,25,3.91,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,295.16589999999997
IM1HH0580,2026-01-26,26,5.68,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,428.78319999999997
IM1HH0580,2026-01-27,27,7.75,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,585.0475
IM1HH0580,2026-01-28,28,8.56,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,646.1944
IM1HH0580,2026-01-29,29,7.51,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,566.9299
IM1HH0580,2026-01-30,30,5.37,linear_regression,3.25,"Plantronics Hook Switch Cable, Black  (APV-66)",Technology,75.49,405.38129999999995
1448071,2026-01-01,1,9.54,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,481.6746
1448071,2026-01-02,2,6.91,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,348.88590000000005
1448071,2026-01-03,3,4.77,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,240.8373
1448071,2026-01-04,4,4.75,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,239.82750000000001
1448071,2026-01-05,5,6.85,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,345.8565
1448071,2026-01-06,6,9.5,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,479.65500000000003
1448071,2026-01-07,7,10.69,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,539.7381
1448071,2026-01-08,8,9.54,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,481.6746
1448071,2026-01-09,9,6.9,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,348.38100000000003
1448071,2026-01-10,10,4.77,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,240.8373
1448071,2026-01-11,11,4.75,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,239.82750000000001
1448071,2026-01-12,12,6.85,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,345.8565
1448071,2026-01-13,13,9.49,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,479.1501
1448071,2026-01-14,14,10.69,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,539.7381
1448071,2026-01-15,15,9.53,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,481.1697
1448071,2026-01-16,16,6.9,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,348.38100000000003
1448071,2026-01-17,17,4.77,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,240.8373
1448071,2026-01-18,18,4.75,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,239.82750000000001
1448071,2026-01-19,19,6.85,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,345.8565
1448071,2026-01-20,20,9.49,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,479.1501
1448071,2026-01-21,21,10.68,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,539.2332
1448071,2026-01-22,22,9.53,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,481.1697
1448071,2026-01-23,23,6.9,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,348.38100000000003
1448071,2026-01-24,24,4.77,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,240.8373
1448071,2026-01-25,25,4.74,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,239.32260000000002
1448071,2026-01-26,26,6.84,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,345.3516
1448071,2026-01-27,27,9.49,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,479.1501
1448071,2026-01-28,28,10.68,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,539.2332
1448071,2026-01-29,29,9.53,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,481.1697
1448071,2026-01-30,30,6.89,linear_regression,5.15,"Trademark Megan Romo ""Strong Runner II"" Art, White Matte W/Wood Frame, 16"" x 20""",Office Supplies,50.49,347.8761
1443996,2026-01-01,1,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-02,2,3.33,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,193.43970000000002
1443996,2026-01-03,3,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-04,4,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-05,5,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
1443996,2026-01-06,6,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-07,7,5.04,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,292.77360000000004
1443996,2026-01-08,8,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-09,9,3.33,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,193.43970000000002
1443996,2026-01-10,10,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-11,11,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-12,12,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
1443996,2026-01-13,13,4.5,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.40500000000003
1443996,2026-01-14,14,5.04,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,292.77360000000004
1443996,2026-01-15,15,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-16,16,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
1443996,2026-01-17,17,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-18,18,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-19,19,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
1443996,2026-01-20,20,4.5,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.40500000000003
1443996,2026-01-21,21,5.03,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,292.19270000000006
1443996,2026-01-22,22,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-23,23,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
1443996,2026-01-24,24,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-25,25,2.37,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,137.6733
1443996,2026-01-26,26,3.31,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.27790000000002
1443996,2026-01-27,27,4.5,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.40500000000003
1443996,2026-01-28,28,5.03,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,292.19270000000006
1443996,2026-01-29,29,4.51,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,261.9859
1443996,2026-01-30,30,3.32,linear_regression,2.3,"Trademark Jennifer Lilya ""Go For A Ride"" Gallery-Wrapped Canvas Art, 12"" x 19""",Office Supplies,58.09,192.8588
917128,2026-01-01,1,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-02,2,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-03,3,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-04,4,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-05,5,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-06,6,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-07,7,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-08,8,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-09,9,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-10,10,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-11,11,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-12,12,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-13,13,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-14,14,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-15,15,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-16,16,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-17,17,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-18,18,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-19,19,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-20,20,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-21,21,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
917128,2026-01-22,22,1.0,moving_average_7,0.0,"Georgia-Pacific Vista Folded Paper Towel Dispenser, Smoke (56640)",Office Supplies,55.29,55.29
